rma,r_code,r_description,vie_name
FMSV2023120002,R050,OSA. Readjust/Repair Joint Section of Angle Wire a,Bộ phận điều khiển
FMSV2024010044,R050,OSA. Readjust/Repair Joint Section of Angle Wire a,Bộ phận điều khiển
FMSV2023110047,R050,OSA. Readjust/Repair Joint Section of Angle Wire a,Bộ phận điều khiển
FMSV2023090066,R052,OSA. Replace Main Cover for Operating Section,Vỏ nhựa
FMSV2023080102,R052,OSA. Replace Main Cover for Operating Section,Vỏ nhựa
FMSV2023090129,R052,OSA. Replace Main Cover for Operating Section,Vỏ nhựa
FMSV2023090130,R052,OSA. Replace Main Cover for Operating Section,Vỏ nhựa
FMSV2023090156,R052,OSA. Replace Main Cover for Operating Section,Vỏ nhựa
FMSV2023030041,R052,OSA. Replace Main Cover for Operating Section,Vỏ nhựa
FMSV2023090110,R053,OSA.Replace Operating Section Assembly,Vỏ nhựa
FMSV2023120032,R053,OSA.Replace Operating Section Assembly,Vỏ nhựa
FMSV2023110059,R055,PCB. Color Adjustment,Cài màu
FMSV2024010006,R055,PCB. Color Adjustment,Cài màu
FMSV2023090210,R055,PCB. Color Adjustment,Cài màu
FMSV2023090211,R055,PCB. Color Adjustment,Cài màu
FMSV2023120002,R056,PCB. Install/Re-setup ROM Program Data,Bo mạch điều khiển
FMSV2023090105,R057,PCB. Replace Printed Circuit Board,Bo mạch điều khiển
FMSV2023090145,R057,PCB. Replace Printed Circuit Board,Bo mạch điều khiển
FMSV2023090146,R057,PCB. Replace Printed Circuit Board,Bo mạch điều khiển
FMSV2023090287,R057,PCB. Replace Printed Circuit Board,Bo mạch điều khiển
FMSV2023090170,R077,RBS.Re-glue around Rubber for BSA,Làm lại keo
FMSV2023110035,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023070056,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090237,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023120007,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023110031,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2024010012,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2024010019,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023120042,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080015,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080062,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080074,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080076,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080078,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023080097,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090013,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090049,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090079,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090093,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090099,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090105,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090108,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090113,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090118,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090120,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090121,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090123,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090128,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090131,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090145,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090170,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090176,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090179,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090185,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090189,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090194,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090195,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090198,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090199,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090210,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090211,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090223,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090225,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090231,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090232,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090234,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090235,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090239,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090240,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090247,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090254,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090258,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090269,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090276,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090282,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023110057,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023110058,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023110069,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023120036,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023110025,R063,VCA. Replace Video Connector Assembly,Bộ phận kết nối tín hiệu
FMSV2023090194,R065,WGB. Replace Light Guide Lens,Thấu kính dẫn sáng
FMSV2023090184,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2023090275,R066,WGB.Re-glue around Lens,Thấu kính dẫn sáng
FMSV2023080016,R068,SW. Replace Switchs,Nút nhấn
FMSV2023080076,R068,SW. Replace Switchs,Nút nhấn
FMSV2023090195,R068,SW. Replace Switchs,Nút nhấn
FMSV2023090241,R068,SW. Replace Switchs,Nút nhấn
FMSV2023120048,R068,SW. Replace Switchs,Nút nhấn
FMSV2023090150,R069,WJT.Replace Water Jet Tube with RBS ,Kênh nước phụ
FMSV2023110048,R069,WJT.Replace Water Jet Tube with RBS ,Kênh nước phụ
FMSV2023110050,R069,WJT.Replace Water Jet Tube with RBS ,Kênh nước phụ
FMSV2024010026,R072,NOZ.Replace Distal End Nozzle With RBS ,Vòi phun khí nước
FMSV2023090185,R085,WJT. Repair/Unclog Water Jet Tube Assy,Kênh nước phụ
FMSV2023040070,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090059,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023100010,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080062,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080075,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080100,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080101,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023080102,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090007,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090013,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090095,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090096,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090098,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090111,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090130,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090131,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090139,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090153,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090159,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090190,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090212,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090218,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090235,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090240,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090255,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090261,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090282,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023090287,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023110013,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023120034,R089,CHA. Replace of CHA,Đầu thu hình
FMSV2023050072,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023090097,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023090137,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023090139,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023120032,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2024010025,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2024010044,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023110028,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2024010047,R018,DEC. Replace Distal End Cap　with　Nozzle,Nắp nhựa
FMSV2023110035,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023110029,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023110029,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023110045,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090041,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090102,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090124,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090155,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090181,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090238,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090242,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090260,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023110039,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023110021,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023110051,R092,CHA.Replace CHA with RBS,Đầu thu hình
FMSV2023090236,R091,DEC.Replace Distal End Cap with NOZ/RBS,Nắp nhựa
FMSV2024010003,R091,DEC.Replace Distal End Cap with NOZ/RBS,Nắp nhựa
FMSV2023090275,R098,VCA.Wiring for Video Connector　,Bộ phận kết nối tín hiệu
FMSV2023090138,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023090240,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023090240,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023090242,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023110027,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023110026,R113,VCA. Replace Parts for VCA,Bộ phận kết nối tín hiệu
FMSV2023090013,R115,DWA.Replace Drum Wire Assembly,Dây cáp (thép)
FMSV2023110029,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023090027,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023090173,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023090184,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023090260,R096,DEC.Replace Distal End Cap ,Nắp nhựa
FMSV2023080100,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023090110,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023090236,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023090242,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023080061,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023120036,R119,LGB. Replace LGB Assy with RBS,Dây dẫn sáng
FMSV2023090208,R120,Replace Rubber Corn,Vỏ cao su
FMSV2023120048,R120,Replace Rubber Corn,Vỏ cao su
FMSV2024010007,R120,Replace Rubber Corn,Vỏ cao su
FMSV2023120009,R120,Replace Rubber Corn,Vỏ cao su
FMSV2023100010,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023120020,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023110045,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023080062,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023080102,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090095,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090096,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090137,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090139,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090182,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090238,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090240,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090259,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023120019,R125,LGB. Replace Light Guide Bundle Assy,Dây dẫn sáng
FMSV2023090155,R145,WJT.Replace Water Jet Tube Assembly,Kênh nước phụ
FMSV2023090159,R145,WJT.Replace Water Jet Tube Assembly,Kênh nước phụ
FMSV2023090220,R145,WJT.Replace Water Jet Tube Assembly,Kênh nước phụ
FMSV2024010011,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023070056,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2024010005,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023090118,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023090185,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023090232,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023090257,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023110050,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023110052,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2024010026,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2024010047,R118,FSA.Replace IG FSA with RBS,Vỏ ống luồn
FMSV2023090164,R162,BSA.Resoldering,Bộ phận uốn cong
FMSV2023120023,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2023060068,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2024010005,R171,CHA.Celaning of CHA around Epoxy area only,Đầu thu hình
FMSV2024010040,R206,O.Cleaning,Vệ sinh
FMSV2023090217,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2023090226,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2023110056,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2024010009,R216,PCB.Replace Patient PCB,Bo mạch điều khiển
FMSV2023110009,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090084,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090180,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090227,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090250,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023030079,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023110056,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023110036,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023120030,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2024010009,R220,PCB Replace Main PCB,Bo mạch chính
FMSV2023090215,R235,PCB. Replace Light Control PCB,Bo mạch điều khiển
FMSV2023080022,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023120015,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023090025,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023090228,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023090249,R270,IRS.Replace Iris Assy,Thay thế bộ phận điều khiển ánh sáng
FMSV2023040070,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023090099,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023090100,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023110057,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023110013,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023120050,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023040070,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023090099,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023090100,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023110057,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023110013,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023120050,R705,PCB.Replace POW PCB,Bo mạch điều khiển
FMSV2023110045,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023080062,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023090111,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023090255,R707,PCB.Replace FPGA PCB,Bo mạch điều khiển
FMSV2023110054,R219,PCB.Replace Power Supply PCB,Bo cấp nguồn
FMSV2023110063,R219,PCB.Replace Power Supply PCB,Bo cấp nguồn
FMSV2023030040,R107,PCB.Adjustment,Cài đặt phần mềm
FMSV2023110054,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2023110063,R299,Replace DDC PCB,Bo nguồn cách ly
FMSV2023100011,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023090166,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023090195,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023090259,R768,FSB. LG flexible section Coat Patching,Bộ phận ống dẫn của ống soi
FMSV2023090063,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2023090254,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2023090276,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2024010026,R775,FSB. Replace FSB Assy,Vỏ ống luồn (FSB)
FMSV2023090249,R272,PCB.Replace PS Board,Bo mạch
FMSV2024010031,R201,CN.Replace Video Connector Assembly,Cổng kết nối tín hiệu
FMSV2023090171,R767,WGA. Polishing Image lens (CHA),Vệ sinh đầu thu hình (CHA)
FMSV2023090154,R006,AWB.Replace O-Ring/One Way Valve,Vòng cao su
FMSV2024010027,,,
FMSV2024010030,,,
FMSV2023110031,,,
FMSV2023080018,,,
FMSV2023080062,,,
FMSV2023080069,,,
FMSV2023080101,,,
FMSV2023080102,,,
FMSV2023090007,,,
FMSV2023120034,,,
